@relation HR_comma_sep_11250_11264_xxx-CSV_fix-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute satisfaction_level numeric
@attribute last_evaluation numeric
@attribute number_project numeric
@attribute average_montly_hours numeric
@attribute time_spend_company numeric
@attribute Work_accident numeric
@attribute left numeric
@attribute promotion_last_5years numeric
@attribute sales=sales numeric
@attribute sales=accounting numeric
@attribute sales=hr numeric
@attribute sales=technical numeric
@attribute sales=support numeric
@attribute sales=management numeric
@attribute sales=IT numeric
@attribute sales=product_mng numeric
@attribute sales=marketing numeric
@attribute sales=RandD numeric
@attribute salary numeric

@data
0.351648,0.1875,0.2,0.401869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.626374,0.5625,0.4,0.593458,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.453125,0.4,0.658879,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.857143,0.59375,0.6,0.71028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.461538,0.984375,0.2,0.640187,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.593407,0.671875,0,0.514019,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.846154,0.78125,0.4,0.61215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.340659,0.96875,0.4,0.271028,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.769231,0.953125,0.8,0.079439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.67033,0.84375,0.4,0.738318,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43956,0.859375,0.6,0.630841,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.736264,0.40625,0.4,0.439252,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.879121,0.25,0.2,0.439252,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.813187,0.78125,0.2,0.38785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.10989,0.515625,0.4,0.808411,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.648352,0.484375,0.2,0.616822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.582418,0.5,0.4,0.724299,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.857143,0.203125,0,0.724299,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.626374,0.609375,0.4,0.485981,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.307692,0.078125,0,0.233645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.527473,0.203125,0.2,0.294393,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.626374,0.703125,0.6,0.182243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.593407,0.8125,0.6,0.766355,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.615385,0.9375,0.6,0.607477,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.263736,0.765625,0,0.14486,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.626374,0.328125,0.8,0.850467,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.857143,0.921875,0.2,0.682243,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.835165,0.765625,0.2,0.401869,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.43956,0.234375,0,0.401869,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,0.6875,0.4,0.471963,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.087912,0.203125,0.4,0.88785,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.505495,0.15625,0.4,0.607477,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.901099,0.546875,0.6,0.280374,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.956044,0.40625,0.6,0.415888,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.483516,0.21875,0.2,0.630841,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.175824,0.359375,0.4,0.327103,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.978022,0.328125,0.2,0.621495,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.813187,0,0.4,0.682243,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.681319,0.734375,0.6,0.514019,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.714286,0.640625,0.4,0.514019,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.516484,0.53125,0.4,0.182243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.153846,0.84375,0.6,0.64486,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.285714,0.4375,0.4,0.238318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.428571,0.96875,0.4,0.364486,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.813187,0.59375,0.2,0.761682,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.703297,0.796875,0.2,0.61215,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.835165,0.953125,0.4,0.037383,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.78022,0.921875,0.2,0.705607,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.978022,0.59375,0.4,0.200935,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.956044,0.765625,0.2,0.420561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.637363,0.609375,0.2,0.457944,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.538462,0.859375,0.2,0.130841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.813187,0.78125,0.2,0.827103,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.89011,0.328125,0.4,0.420561,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.879121,0.46875,0.4,0.728972,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.989011,0.875,0.2,0.271028,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.879121,0.21875,0.4,0.663551,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.769231,0.21875,0.4,0.257009,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.604396,0.078125,0.2,0.630841,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.142857,0.328125,0.6,0.364486,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.934066,0.375,0.6,0.850467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.516484,0.953125,0.2,0.813084,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.835165,0.6875,0.4,0.28972,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.78022,0.40625,0.2,0.443925,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.846154,0.265625,0.2,0.313084,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.956044,1,0.6,0.261682,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.461538,0.390625,0.4,0.724299,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.703297,0.921875,0.2,0.247664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.241758,0.609375,0.4,0.579439,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.582418,0.234375,0.4,0.369159,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.505495,0.859375,0.2,0.38785,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.461538,0.6875,0.4,0.752336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.494505,0.28125,0.2,0.46729,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.615385,0.921875,0.2,0.439252,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.615385,0.609375,0.4,0.813084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.89011,0.4375,0.6,0.607477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.505495,0.546875,0.2,0.537383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.549451,0.828125,0.2,0.448598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.274725,0.484375,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.241758,0.875,0.6,0.471963,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.813187,0.546875,0.2,0.686916,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.78022,0.578125,0.2,0.336449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.626374,0.765625,0.6,0.817757,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.978022,0.046875,0.6,0.28972,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.879121,0.25,0.4,0.686916,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.604396,0.90625,0.2,0.242991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.945055,0.5,0.2,0.32243,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.956044,0.765625,0.6,0.350467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.956044,0.71875,0.6,0.317757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.593407,0.703125,0.4,0.78972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.813187,0.546875,0.4,0.46729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.571429,0.5625,0.4,0.401869,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.879121,0.46875,0.2,0.82243,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.637363,0.421875,0.2,0.67757,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.571429,1,0.6,0.200935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.538462,0.640625,0.2,0.392523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.516484,0.625,0.4,0.514019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.043956,0.203125,0.8,0.61215,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.32967,1,0.6,0.504673,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.934066,0.1875,0.4,0.570093,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.593407,0.390625,0.2,0.509346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.725275,0.421875,0.4,0.771028,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.67033,0.734375,0.2,0.294393,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.208791,0.734375,0.4,0.308411,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.747253,0.09375,0.4,0.009346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.769231,0.4375,0.4,0.780374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.461538,0.15625,0.2,0.373832,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.956044,0.984375,0.4,0.640187,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.692308,0.984375,0.4,0.280374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.967033,1,0.2,0.476636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.505495,0.84375,0.4,0.443925,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.252747,0.140625,0,0.429907,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.758242,0.453125,0.2,0.285047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.087912,0.328125,0.6,0.88785,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.868132,0.21875,0.4,0.560748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.967033,0.21875,0.2,0.429907,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.714286,0.78125,0.6,0.266355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.186813,0.140625,0.6,0.425234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,0.875,0.4,0.21028,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.21978,0.171875,0.6,0.200935,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.901099,0.921875,0.2,0.434579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.681319,0.640625,0.2,0.453271,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.56044,0.421875,0.2,0.401869,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.450549,0.390625,0.4,0.182243,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.43956,0.765625,0.4,0.663551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.483516,0.875,0.2,0.481308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.362637,0.03125,0,0.088785,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.483516,0.71875,0.2,0.172897,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.274725,0.40625,0.4,0.28972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.648352,0.234375,0.6,0.28972,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.516484,0.640625,0.6,0.663551,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.692308,0.546875,0.2,0.682243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.736264,0.296875,0.4,0.719626,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.857143,0.328125,0.4,0.369159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.967033,0.421875,0.2,0.813084,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.78022,0.40625,0.2,0.350467,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.637363,0.703125,0.6,0.369159,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.56044,0.953125,0.6,0.228972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.868132,0.21875,0.2,0.345794,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.604396,0.59375,0.2,0.799065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.835165,0.53125,0.2,0.429907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.89011,0.1875,0.2,0.546729,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.736264,0.75,0.6,0.714953,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.505495,0.46875,0.2,0.17757,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.736264,0.640625,0.6,0.64486,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.857143,0.5625,0.2,0.490654,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.78022,0.71875,0.2,0.383178,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.494505,0.5,0.4,0.406542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.824176,0.859375,0.4,0.518692,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.835165,0.4375,0.4,0.238318,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.945055,0.203125,0.2,0.429907,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.428571,0.3125,0.2,0.621495,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.483516,0.640625,0,0.817757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.78022,0.71875,0.4,0.369159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.340659,0.15625,0,0.060748,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.736264,0.515625,0.4,0.733645,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.989011,0.4375,0.2,0.364486,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43956,0.4375,0.2,0.214953,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.934066,0.546875,0.2,0.369159,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.494505,0.578125,0.4,0.794393,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.043956,0.890625,0.4,0.733645,0.375,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.901099,0.75,0.2,0.658879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.703297,0.3125,0.2,0.556075,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.615385,0.953125,0.2,0.350467,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.153846,0.234375,0.8,0.457944,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.153846,0.8125,0.6,0.663551,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.879121,0.234375,0.2,0.714953,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.791209,0.6875,0.2,0.406542,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.461538,0.59375,0.2,0.817757,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.285714,0.703125,0.8,0.747664,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.43956,0.46875,0.2,0.341121,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.461538,0.6875,0.2,0.738318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.626374,0.78125,0.4,0.074766,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.714286,0.9375,0.6,0.588785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.527473,0.9375,0.4,0.378505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.78022,0.59375,0.6,0.397196,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.769231,0.75,0.4,0.224299,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.714286,0.90625,0.4,0.742991,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.714286,0.6875,0.2,0.574766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.340659,1,0.8,0.514019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.054945,0.546875,0,0.275701,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.813187,0.796875,0.6,0.71028,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.736264,0.25,0.4,0.761682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.78022,0.6875,0.2,0.817757,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.945055,0.03125,0,0.03271,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.868132,0.625,0.4,0.294393,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.912088,0.765625,0.4,0.411215,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.076923,0.8125,0.4,0.490654,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.67033,0.421875,0.2,0.285047,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.681319,0.890625,0.2,0.892523,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.472527,0.71875,0,0.682243,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.34375,0.6,0.700935,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.450549,0.328125,0.2,0.574766,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.846154,0.90625,0.2,0.542056,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.984375,0.6,0.775701,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.659341,0.859375,0.4,0.149533,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.956044,1,0.2,0.630841,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.857143,0.28125,0.2,0.766355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.296703,0.0625,0.2,0.299065,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.846154,1,0.2,0.327103,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.769231,0.59375,0.4,0.588785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.25,0.4,0.350467,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.868132,0.8125,0.2,0.579439,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.43956,0.453125,0.4,0.373832,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.472527,0.40625,0.2,0.299065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.736264,0.65625,0.2,0.308411,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.659341,0.859375,0.2,0.331776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.659341,0.703125,0.6,0.565421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.725275,0.34375,0.2,0.294393,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.417582,0.171875,0.4,0.443925,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.868132,1,0.2,0.135514,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.43956,0.109375,0.6,0.53271,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.912088,0.484375,0.4,0.67757,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.164835,0.1875,0.4,0.228972,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.659341,1,0.6,0.658879,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.791209,0.328125,0.4,0.546729,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.571429,0.1875,0.4,0.752336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.725275,0.78125,0.8,0.084112,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.659341,0.78125,0.4,0.551402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.483516,0.203125,0.2,0.443925,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.923077,0.9375,0.4,0.593458,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.065934,0.484375,0.6,0.714953,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.428571,0.078125,0.6,0.88785,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.637363,0.578125,0.4,0.724299,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.296703,0.890625,0.2,0.308411,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.285714,0.28125,0.2,0.196262,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.615385,0.40625,0.4,0.649533,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.78022,0.21875,0.4,0.135514,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.967033,0.9375,0.6,0.53271,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.637363,0.4375,0.4,0.186916,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.538462,0.65625,0.2,0.593458,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.571429,0.484375,0.2,0.429907,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.967033,0.46875,0.4,0.551402,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.857143,0.953125,0.4,0.299065,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.78022,0.546875,0.4,0.485981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.901099,0.296875,0.2,0.593458,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.593407,0.578125,0.2,0.82243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.769231,0.9375,0.4,0.345794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.879121,0.328125,0,0.649533,0.125,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.796875,0.2,0.831776,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56044,0.578125,0.6,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.67033,0.6875,0.4,0.654206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.769231,0.703125,0.4,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.868132,0.5625,0.4,0.714953,0.125,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.857143,0.1875,0.4,0.172897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.472527,0.34375,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.549451,0.609375,0.2,0.336449,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.604396,0.609375,0.4,0.35514,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.791209,0.734375,0.2,0.378505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.857143,0.328125,0.2,0.247664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.714286,0.390625,0.2,0.630841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.703297,0.828125,0.2,0.607477,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.967033,0.34375,0.4,0.425234,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.494505,0.703125,0.2,0.228972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.549451,0.296875,0.4,0.196262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.989011,0.921875,0.2,0.266355,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.769231,0.609375,0.4,0.336449,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.956044,0.015625,0.2,0.070093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.494505,0.484375,0.2,0.271028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.769231,0.75,0.4,0.350467,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.604396,0.671875,0.2,0.733645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.615385,0.265625,0.4,0.299065,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.857143,0.78125,0.2,0.46729,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.67033,0.359375,0.4,0.383178,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.879121,0.703125,0.2,0.803738,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.571429,0.34375,0.8,0.233645,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.89011,0.203125,0.4,0.415888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.43956,0.28125,0.4,0.705607,0.125,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.835165,0.953125,0.4,0.53271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.494505,0.34375,0.2,0.64486,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.604396,0.328125,0.4,0.817757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.791209,0.640625,0.6,0.028037,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43956,0.46875,0.2,0.313084,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
